J,Cp(B=10°),Cp(B=20°),Cp(B=30°),Cp(B=40°),Cp(B=50°),Cp(B=60°),Cp(B=70°),Cp(B=80°)
1.936363636363636,0.0,0.0,0.0,0.02606299751826179,0.297853081788816,0.5214390122019221,0.6849593310342862,0.7501038736355645
1.9499999999999997,0.0,0.0,0.0,0.0,0.2979089746549345,0.5234018239776368,0.6892260253474896,0.7553715908267944
1.9636363636363634,0.0,0.0,0.0,0.0,0.29780209484254117,0.5253123348873021,0.6935176125489004,0.7606828971381767
1.977272727272727,0.0,0.0,0.0,0.0,0.29758067180613035,0.5272230135273425,0.6978384684541074,0.7660373685885794
1.9909090909090907,0.0,0.0,0.0,0.0,0.2972981445064392,0.5290520799110631,0.7021872407299687,0.7714415965154028
2.0045454545454544,0.0,0.0,0.0,0.0,0.29694869595364276,0.530864747348398,0.7065675825566989,0.776915926450141
2.018181818181818,0.0,0.0,0.0,0.0,0.29649752909771065,0.5326667149864179,0.7111508190370268,0.7824846698314643
2.0318181818181817,0.0,0.0,0.0,0.0,0.2958800962486933,0.5345034064453064,0.7158705800591577,0.7880911779262184
2.045454545454545,0.0,0.0,0.0,0.0,0.29520794805994977,0.5363651772714563,0.7205925173264096,0.7937467889626316
2.0590909090909086,0.0,0.0,0.0,0.0,0.2943371361603036,0.5381730271151732,0.7253208027686946,0.7994844532741449
2.0727272727272723,0.0,0.0,0.0,0.0,0.2930460032270096,0.5399048768629541,0.7300724720880062,0.8052755943755634
2.086363636363636,0.0,0.0,0.0,0.0,0.2914881247419873,0.5416294846575174,0.7348531919302798,0.8114061757325137
2.0999999999999996,0.0,0.0,0.0,0.0,0.28961087189030565,0.5432726270647285,0.7396715636712117,0.818013201308315
2.1136363636363633,0.0,0.0,0.0,0.0,0.2874988002649468,0.5448213093377936,0.7445121357742011,0.8246781728621051
2.127272727272727,0.0,0.0,0.0,0.0,0.28525201482818474,0.5462395299854351,0.7493667792495239,0.8314021449318322
2.1409090909090907,0.0,0.0,0.0,0.0,0.2827957821052821,0.5475126871627389,0.7544251327231314,0.8381927843764395
2.1545454545454543,0.0,0.0,0.0,0.0,0.2801486808653181,0.5484202689558518,0.7594940955439672,0.8450446513451582
2.168181818181818,0.0,0.0,0.0,0.0,0.2772888351864656,0.548828272889755,0.7639074181996418,0.8519792851459281
2.1818181818181817,0.0,0.0,0.0,0.0,0.2738429490197925,0.5491166959304522,0.7682356988220466,0.8586249389671057
