C,eta(B=10°),eta(B=20°),eta(B=30°),eta(B=40°),eta(B=50°),eta(B=60°),eta(B=70°),eta(B=80°)
271,0,0,0,0,0,0,0.8533163627206901,0.578183523471867
272,0,0,0,0,0,0,0.8557594189724483,0.5809038143348302
273,0,0,0,0,0,0,0.8582088645227609,0.5835981552422081
274,0,0,0,0,0,0,0.860538952533859,0.5863373969923913
275,0,0,0,0,0,0,0.8628893880397862,0.5891374088954029
276,0,0,0,0,0,0,0.8651946017476841,0.5918950273223801
277,0,0,0,0,0,0,0.867507793257779,0.5946650860198901
278,0,0,0,0,0,0,0.8698339927474465,0.5973493173461536
279,0,0,0,0,0,0,0.8718890646361996,0.599987898710549
280,0,0,0,0,0,0,0.8739117539242096,0.602638268087345
281,0,0,0,0,0,0,0.8759388305874415,0.6052810650972853
282,0,0,0,0,0,0,0.8777862392567934,0.607794384088086
283,0,0,0,0,0,0,0.8796353365170034,0.6103213368953376
284,0,0,0,0,0,0,0.8814188452445959,0.6128621056214367
285,0,0,0,0,0,0,0.8831233634292296,0.6153070152651565
286,0,0,0,0,0,0,0.8848185371058493,0.6177456266554308
287,0,0,0,0,0,0,0.8818731763178276,0.6201963676685089
288,0,0,0,0,0,0,0.883959189469663,0.6226060151858975
289,0,0,0,0,0,0,0.8860353111746375,0.6249808186475808
290,0,0,0,0,0,0,0.8878203660709086,0.6273697368220404
291,0,0,0,0,0,0,0.8895497123275777,0.6297471840388935
292,0,0,0,0,0,0,0.8912645487731198,0.632064899304086
293,0,0,0,0,0,0,0.8928451825512973,0.6343900082777695
294,0,0,0,0,0,0,0.8945050223077083,0.6367296426208946
295,0,0,0,0,0,0,0.8961148164536133,0.6390533608908902
296,0,0,0,0,0,0,0.8975984881834853,0.6414185397791513
297,0,0,0,0,0,0,0.8990091975317233,0.6438212272603094
298,0,0,0,0,0,0,0.9003364615706261,0.6462230657155643
299,0,0,0,0,0,0,0.9016815720703112,0.6486064522127466
300,0,0,0,0,0,0,0.9030377083195175,0.6509614521071069
301,0,0,0,0,0,0,0.9042349984246999,0.6512725021306924
302,0,0,0,0,0,0,0.9053790910683239,0.6540743059984622
303,0,0,0,0,0,0,0.906500291477386,0.656878154055949
304,0,0,0,0,0,0,0.9074678210283983,0.6596627723963612
305,0,0,0,0,0,0,0.9084293328209292,0.6623255695477764
306,0,0,0,0,0,0,0.9094186792788291,0.6649756922197927
307,0,0,0,0,0,0,0.9101251929283133,0.6676352971303842
308,0,0,0,0,0,0,0.9108284119320567,0.6702491361452573
309,0,0,0,0,0,0,0.9114188160180519,0.6728428340974142
310,0,0,0,0,0,0,0.9118650739583068,0.675429427905011
311,0,0,0,0,0,0,0.912392522709353,0.6779924398658654
312,0,0,0,0,0,0,0.9128624682642259,0.6805296542694833
313,0,0,0,0,0,0,0.9130717288898932,0.683098819272578
314,0,0,0,0,0,0,0.9132000883645619,0.6856739109253188
315,0,0,0,0,0,0,0.9132771566665724,0.6881986651132812
316,0,0,0,0,0,0,0.913160218987279,0.6907336021885532
317,0,0,0,0,0,0,0.9129940374692801,0.6932322790309594
318,0,0,0,0,0,0,0.9127932272715703,0.6956937977028975
319,0,0,0,0,0,0,0.9125338161420009,0.698121404103212
320,0,0,0,0,0,0,0.9122610349736421,0.7005600895301919
321,0,0,0,0,0,0,0.9119597382412229,0.702995992478275
322,0,0,0,0,0,0,0.9115545830238385,0.7053877921057684
323,0,0,0,0,0,0,0.9111330763374184,0.7077842943963514
324,0,0,0,0,0,0,0.9107150401930915,0.7101936711092013
325,0,0,0,0,0,0,0.9102270036300837,0.712681219117046
326,0,0,0,0,0,0,0.9096782754133727,0.7150709595341883
327,0,0,0,0,0,0,0.9090863116905471,0.717471346440052
328,0,0,0,0,0,0,0.9084260444699739,0.7198832629805022
329,0,0,0,0,0,0,0.9078058790881897,0.7221627653690817
330,0,0,0,0,0,0,0.9072730431222319,0.7243965888062602
331,0,0,0,0,0,0,0.9066772387827816,0.7266722982658711
332,0,0,0,0,0,0,0.9060364439586999,0.7289593300575332
333,0,0,0,0,0,0,0.9052481791236376,0.7311601606016604
334,0,0,0,0,0,0,0.904409061747881,0.7333382369822579
335,0,0,0,0,0,0,0.9035197586139375,0.7355279542427612
336,0,0,0,0,0,0,0.9025885711751358,0.737725055989367
337,0,0,0,0,0,0,0.9016003924334227,0.7398518685044285
338,0,0,0,0,0,0,0.9005519143758338,0.741972844828873
339,0,0,0,0,0,0,0.899487500579491,0.7441058733524998
340,0,0,0,0,0,0,0.8984299002870841,0.7462431965256299
341,0,0,0,0,0,0,0.8974095078518786,0.7483272151628255
342,0,0,0,0,0,0,0.8963507688532117,0.7477898164346758
343,0,0,0,0,0,0,0.8952827538079297,0.7502582439992094
344,0,0,0,0,0,0,0.8943489768943615,0.7527323746421417
345,0,0,0,0,0,0,0.8935443445157304,0.7551700486314261
346,0,0,0,0,0,0,0.8927200871620374,0.7574701069149723
347,0,0,0,0,0,0,0.8917749942165387,0.75977267233372
348,0,0,0,0,0,0,0.890499568597795,0.7620701795213684
349,0,0,0,0,0,0,0.8891647650231287,0.7643383254565712
350,0,0,0,0,0,0,0.8877986446272746,0.7665575036049562
351,0,0,0,0,0,0,0.8863407942277333,0.768820600624708
352,0,0,0,0,0,0,0.8847748879983283,0.7710910341728955
353,0,0,0,0,0,0,0.8831612984440399,0.7733281457523263
354,0,0,0,0,0,0,0.8814872623026441,0.775521493212645
355,0,0,0,0,0,0,0.8797112035234139,0.7777011667795318
356,0,0,0,0,0,0,0.8778644518920128,0.7798571577391162
357,0,0,0,0,0,0,0.8759721638818965,0.7819830553377876
358,0,0,0,0,0,0,0.8740967859337297,0.7840682500391347
359,0,0,0,0,0,0,0.8721876550236854,0.786162171940361
360,0,0,0,0,0,0,0.8701686310917027,0.7882606810697154
361,0,0,0,0,0,0,0.8680818662271689,0.7903456228749813
362,0,0,0,0,0,0,0.8658954985881493,0.7924016624490937
363,0,0,0,0,0,0,0.863623740554403,0.7944667100936889
364,0,0,0,0,0,0,0.8612695463407656,0.7965407735194118
365,0,0,0,0,0,0,0.8588852550700705,0.7985971271284222
366,0,0,0,0,0,0,0.8565435374790082,0.8006115898921812
367,0,0,0,0,0,0,0.8541182911923934,0.8026149428803167
368,0,0,0,0,0,0,0.8516282573405325,0.8046251018059402
369,0,0,0,0,0,0,0.8489773570564997,0.806615972810781
370,0,0,0,0,0,0,0.8460417835019644,0.8085323851677144
371,0,0,0,0,0,0,0.8430001528785626,0.810452638691103
372,0,0,0,0,0,0,0.8398429503720292,0.8123815680977768
373,0,0,0,0,0,0,0.8364930315380888,0.8143112412961109
374,0,0,0,0,0,0,0.833005347034216,0.8161223636661332
375,0,0,0,0,0,0,0.82940011692277,0.8179560417182589
376,0,0,0,0,0,0,0.8256615718073606,0.8198366034096627
377,0,0,0,0,0,0,0.8217035953967399,0.8217260928319714
378,0,0,0,0,0,0,0.8175148371926686,0.8235582156913474
379,0,0,0,0,0,0,0.8131143886740255,0.8253647673139723
380,0,0,0,0,0,0,0.8085280702191326,0.8271268621426231
381,0,0,0,0,0,0,0.8039732548092635,0.8288724134289869
382,0,0,0,0,0,0,0.7993889569195823,0.8306026975065574
383,0,0,0,0,0,0,0.7946796773000362,0.8288653478087676
384,0,0,0,0,0,0,0.7897629161299764,0.8308515828606576
385,0,0,0,0,0,0,0.7842560614701761,0.8328142808004696
386,0,0,0,0,0,0,0.7783900652551077,0.8347688603124971
387,0,0,0,0,0,0,0.7721506297878714,0.8366090213944443
388,0,0,0,0,0,0,0.7656002103986763,0.8383814825300844
389,0,0,0,0,0,0,0.7586635874531459,0.8401593041807733
390,0,0,0,0,0,0,0.7513306027056621,0.8419337746907533
391,0,0,0,0,0,0,0.743498942961871,0.8436929092580715
392,0,0,0,0,0,0,0.7352314909710196,0.8453907867294511
393,0,0,0,0,0,0,0.7264069151085926,0.8470933427667402
394,0,0,0,0,0,0,0.7170757979079715,0.8488007851124453
395,0,0,0,0,0,0,0.7072178074600384,0.850508261193796
396,0,0,0,0,0,0,0.6968079070171627,0.8521366611835647
397,0,0,0,0,0,0,0.6860769619346359,0.8537598940225505
398,0,0,0,0,0,0,0.6748686269589598,0.8553895798266327
399,0,0,0,0,0,0,0.6629124063880958,0.8570244603875384
400,0,0,0,0,0,0,0.6499562387613571,0.8586221655238887
