C,eta(B=10°),eta(B=20°),eta(B=30°),eta(B=40°),eta(B=50°),eta(B=60°),eta(B=70°),eta(B=80°)
165,0,0,0,0,0.8999337300978025,0.8934567521540087,0.5829285878600854,0.32396475326049684
166,0,0,0,0,0.895907463493975,0.8964578078555603,0.5877023051249505,0.3264164282712951
167,0,0,0,0,0.8915097437853841,0.8993051658622195,0.5925325563321643,0.3288716797182429
168,0,0,0,0,0.886689108757269,0.9019783484203141,0.5974247651451848,0.33135426586323263
169,0,0,0,0,0.8813813153887764,0.904411084187121,0.6013522702263575,0.33385868035456356
170,0,0,0,0,0.875481718295448,0.9067889066287456,0.6065854355676984,0.33638846329991434
171,0,0,0,0,0.8688511901981026,0.9091053479401976,0.6118445801135131,0.33893995704504076
172,0,0,0,0,0.8615424267335993,0.9111498071382098,0.6171374102535572,0.3415214740600865
173,0,0,0,0,0.853448753599995,0.913049433709684,0.6223746924842737,0.3441235583185851
174,0,0,0,0,0.8444333195666786,0.914743105619735,0.6276205290513678,0.34675534382912027
175,0,0,0,0,0.8342562391771421,0.9162845768830475,0.6328383098666588,0.34885746086267216
176,0,0,0,0,0.8228118462878016,0.917701461550409,0.6380595176013534,0.3514908485578272
177,0,0,0,0,0.8094227607839704,0.918953891766883,0.6431823728979272,0.35414308635454494
178,0,0,0,0,0.7941926721128771,0.9201273626232057,0.6482050233252515,0.3568165596696114
179,0,0,0,0,0.7766435895203895,0.9212079787241153,0.6532603194638013,0.3595241504061345
180,0,0,0,0,0.7563444776630801,0.9221912672016178,0.658300883685617,0.3621890070476357
181,0,0,0,0,0.7326261048302882,0.9231481136957417,0.6633376593691022,0.3645321909802189
182,0,0,0,0,0.7043101101776759,0.9241750796991453,0.6683877962005098,0.366884813095488
183,0,0,0,0,0.6705196482306955,0.9251010165573399,0.6734435504705099,0.36925363486933727
184,0,0,0,0,0.6298362245674769,0.9259431635697525,0.6772137877940797,0.37164293068162174
185,0,0,0,0,0.5794923337068291,0.9267086063056909,0.6825250884949755,0.37406108296758367
186,0,0,0,0,0.5154058516254487,0.9274535650211628,0.6878493229092866,0.37649143362457355
187,0,0,0,0,0.43172993027290935,0.9281354753940884,0.6931577019710499,0.3789412772941256
188,0,0,0,0,0.3190508106777578,0.928838534233975,0.6983990216861437,0.3807658580534082
189,0,0,0,0,0.15756875789813182,0.9295390072224907,0.703599981117505,0.3833417357600149
190,0,0,0,0,0,0.930126741435419,0.7088198152569269,0.38595177039171674
191,0,0,0,0,0,0.93067498527625,0.7140644561461637,0.38859323746358926
192,0,0,0,0,0,0.9311984232485289,0.7193260733250233,0.39043267128596737
193,0,0,0,0,0,0.931674308525043,0.7246441377830581,0.39295042727080526
194,0,0,0,0,0,0.932124648750052,0.7299759195143146,0.3954418267577991
195,0,0,0,0,0,0.9325340357792934,0.7352608967705032,0.39793778926328505
196,0,0,0,0,0,0.9329167650629815,0.7385645173871617,0.4003957688758768
197,0,0,0,0,0,0.9332817315567116,0.7438103288053636,0.40286781558786544
198,0,0,0,0,0,0.9336265353697768,0.7490577395727136,0.4053620515723814
199,0,0,0,0,0,0.9339205859712016,0.7542685531551216,0.40787496783631333
200,0,0,0,0,0,0.9341832812499155,0.7593607962916479,0.4100057141573895
201,0,0,0,0,0,0.9344169848686679,0.7644201869825452,0.412059350691553
202,0,0,0,0,0,0.9346307075407798,0.769399842807001,0.4140859409624463
203,0,0,0,0,0,0.9348156141572332,0.774360339164763,0.4161094177979201
204,0,0,0,0,0,0.9349486136936448,0.7792538105249088,0.4181365643563065
205,0,0,0,0,0,0.9350313553005901,0.7841769806386366,0.42018661173599736
206,0,0,0,0,0,0.9350494700933469,0.7891903973715949,0.422250982486953
207,0,0,0,0,0,0.9350583485143916,0.7915932428129691,0.4243281991013094
208,0,0,0,0,0,0.9350649462208108,0.7965968170440777,0.4264411976008526
209,0,0,0,0,0,0.9350175977837543,0.8015415233162831,0.4285613291976056
210,0,0,0,0,0,0.9349285799456561,0.8063814172900458,0.4307120949279753
211,0,0,0,0,0,0.9347876517168242,0.8111075914222663,0.4328630636139604
212,0,0,0,0,0,0.9345778745101083,0.8156871578130883,0.43500770643171266
213,0,0,0,0,0,0.9343454132697405,0.8201016611384306,0.4372078975933852
214,0,0,0,0,0,0.9341013792117615,0.8245001742076387,0.43945104168087673
