C,T(B=10°),T(B=20°),T(B=30°),T(B=40°),T(B=50°),T(B=60°),T(B=70°),T(B=80°)
302,0,0,0,0,0,0,7891.158911544973,9957.190362567919
303,0,0,0,0,0,0,7866.039298348748,10009.464250478259
304,0,0,0,0,0,0,7838.535677709009,10061.215734858139
305,0,0,0,0,0,0,7810.53374174879,10109.584804221966
306,0,0,0,0,0,0,7783.574394553355,10157.346932024435
307,0,0,0,0,0,0,7751.162461862002,10205.344187410625
308,0,0,0,0,0,0,7718.341101902157,10252.195406708088
309,0,0,0,0,0,0,7682.937978306256,10298.201278678653
310,0,0,0,0,0,0,7646.226154776142,10343.687412667732
311,0,0,0,0,0,0,7611.834239678314,10388.433475155221
312,0,0,0,0,0,0,7576.253588342761,10432.35755456572
313,0,0,0,0,0,0,7534.534018123889,10476.989094161505
314,0,0,0,0,0,0,7490.487996698117,10521.664943370111
315,0,0,0,0,0,0,7445.866953268946,10564.930220143027
316,0,0,0,0,0,0,7396.530509830633,10608.407120151493
317,0,0,0,0,0,0,7345.767952576513,10650.543531240864
318,0,0,0,0,0,0,7294.199530493466,10691.637998739412
319,0,0,0,0,0,0,7241.216512446257,10731.836860976995
320,0,0,0,0,0,0,7188.31105763633,10772.309556816619
321,0,0,0,0,0,0,7135.163995962164,10812.547403052753
322,0,0,0,0,0,0,7080.0345066489135,10851.927388911121
323,0,0,0,0,0,0,7025.322368930927,10891.40099246242
324,0,0,0,0,0,0,6970.849601840461,10931.146803807269
325,0,0,0,0,0,0,6914.7203165548835,10973.690470422493
326,0,0,0,0,0,0,6857.454258780514,11013.767102918904
327,0,0,0,0,0,0,6800.121762081446,11054.107781918741
328,0,0,0,0,0,0,6740.932554564366,11094.724851915918
329,0,0,0,0,0,0,6681.993491759417,11131.047749380703
330,0,0,0,0,0,0,6625.044467092571,11166.075739605034
331,0,0,0,0,0,0,6564.600333483795,11202.267337281834
332,0,0,0,0,0,0,6501.981200512397,11238.66249658333
333,0,0,0,0,0,0,6436.196246687884,11272.31707681877
334,0,0,0,0,0,0,6369.41888137334,11305.165299373823
335,0,0,0,0,0,0,6300.262326866266,11338.227767671615
336,0,0,0,0,0,0,6230.1234835866635,11371.373002035023
337,0,0,0,0,0,0,6159.28957126203,11402.098560368047
338,0,0,0,0,0,0,6087.319832142554,11432.430071171575
339,0,0,0,0,0,0,6015.529221463864,11462.953317157348
340,0,0,0,0,0,0,5944.479722701537,11493.422196613765
341,0,0,0,0,0,0,5874.317160842419,11521.870903479426
342,0,0,0,0,0,0,5803.843345069311,11527.430267524287
343,0,0,0,0,0,0,5734.0315485821775,11576.927974374083
344,0,0,0,0,0,0,5667.618171523489,11626.620466640803
345,0,0,0,0,0,0,5604.551965370178,11674.948400924382
346,0,0,0,0,0,0,5541.49145012971,11718.931760734828
347,0,0,0,0,0,0,5476.9055285883605,11762.939704950479
348,0,0,0,0,0,0,5405.979635682434,11806.238547717005
349,0,0,0,0,0,0,5334.600967736227,11848.413670441663
350,0,0,0,0,0,0,5263.50963828361,11889.014034474178
351,0,0,0,0,0,0,5191.552000130491,11931.09227828242
352,0,0,0,0,0,0,5117.9918417664685,11973.353740236711
353,0,0,0,0,0,0,5044.37796283643,12014.168978483833
354,0,0,0,0,0,0,4970.519147344572,12053.242597991915
355,0,0,0,0,0,0,4895.578178070362,12091.685613089508
356,0,0,0,0,0,0,4820.14287790315,12129.192122473154
357,0,0,0,0,0,0,4745.400180566267,12165.362199023355
358,0,0,0,0,0,0,4671.909085695886,12199.643450660116
359,0,0,0,0,0,0,4598.796085718683,12234.08044016115
360,0,0,0,0,0,0,4525.7368599656165,12268.554168012184
361,0,0,0,0,0,0,4452.86843109205,12302.62255029642
362,0,0,0,0,0,0,4379.383474745261,12335.592337957183
363,0,0,0,0,0,0,4305.667220160281,12368.73189372067
364,0,0,0,0,0,0,4231.9039454879,12402.04132191489
365,0,0,0,0,0,0,4159.453871683904,12434.942911641008
366,0,0,0,0,0,0,4088.6576464679138,12466.7092339762
367,0,0,0,0,0,0,4017.731899874363,12497.9967152437
368,0,0,0,0,0,0,3946.943625763868,12529.46374243594
369,0,0,0,0,0,0,3874.9951040200876,12560.345723755867
370,0,0,0,0,0,0,3800.321737674635,12589.406635455782
371,0,0,0,0,0,0,3725.242240452045,12618.222261643316
372,0,0,0,0,0,0,3650.151806045276,12647.182254742045
373,0,0,0,0,0,0,3574.3214854903135,12676.033645772637
374,0,0,0,0,0,0,3498.9245764728935,12701.301161157622
375,0,0,0,0,0,0,3423.8577843763005,12727.400757963602
376,0,0,0,0,0,0,3348.825685910646,12755.288130894176
377,0,0,0,0,0,0,3271.5246232252407,12783.32750459628
378,0,0,0,0,0,0,3193.029607359955,12809.440223514724
379,0,0,0,0,0,0,3114.844925397474,12834.701458982416
380,0,0,0,0,0,0,3036.669928567207,12857.695433102386
381,0,0,0,0,0,0,2960.1079773689935,12879.626158194696
382,0,0,0,0,0,0,2883.6342220428346,12900.7628097078
383,0,0,0,0,0,0,2807.579494716253,12890.571652791734
384,0,0,0,0,0,0,2731.6961869604274,12934.069488559462
385,0,0,0,0,0,0,2653.3478077835907,12976.524856215374
386,0,0,0,0,0,0,2574.2099999316065,13018.64355530298
387,0,0,0,0,0,0,2494.394853166288,13056.509496826111
388,0,0,0,0,0,0,2414.573642605457,13091.931530465754
389,0,0,0,0,0,0,2334.387951875073,13127.61069888765
390,0,0,0,0,0,0,2254.073539959902,13163.019704946335
391,0,0,0,0,0,0,2173.025478670321,13197.83866558078
392,0,0,0,0,0,0,2091.954974410118,13230.253557235374
393,0,0,0,0,0,0,2010.3458131904242,13262.790592571111
394,0,0,0,0,0,0,1928.8553390781892,13295.455274738284
395,0,0,0,0,0,0,1847.819185559556,13327.980960591107
396,0,0,0,0,0,0,1767.3915710271765,13357.461932513172
397,0,0,0,0,0,0,1688.6647224877731,13386.78998616671
398,0,0,0,0,0,0,1610.637851722784,13416.310151499469
399,0,0,0,0,0,0,1532.4624007019602,13445.952804640983
400,0,0,0,0,0,0,1453.6578091048543,13474.208340283098
