C,T(B=10°),T(B=20°),T(B=30°),T(B=40°),T(B=50°),T(B=60°),T(B=70°),T(B=80°)
48,0,2562.7459290643205,6887.185190791067,7223.944058922028,6019.2516240055365,4507.490843425436,3336.592166127924,2056.6097396405953
49,0,2421.808623609725,6812.464792702101,7266.101049884682,6054.86323964288,4528.919270627344,3330.611103579812,2051.036238409402
50,0,2281.1920483406384,6740.058872802349,7320.077553095326,6091.256194212792,4551.058150476069,3324.6376995934447,2045.4057815634212
51,0,2142.2464357070094,6663.639926363909,7370.079105471927,6128.681391156032,4573.916368020283,3318.6736388237346,2039.7191983290134
52,0,2003.3644199671712,6586.015769064549,7429.4378430784955,6167.0068986097585,4597.481934655561,3312.720943156926,2033.977318516782
53,0,1864.9302021958463,6513.213766740167,7482.495125708368,6206.3491463550845,4621.788037378465,3306.7839945222704,2028.1809736954758
54,0,1724.3316212659934,6437.615833651708,7523.36460002073,6246.767254392221,4646.847991043062,3300.86400337524,2022.3309982962223
55,0,1582.666041349449,6360.240522191259,7563.982124872068,6288.124038304649,4672.64281651384,3294.960562561066,2016.432033364753
56,0,1443.4673988759553,6284.378277848984,7591.149000091511,6330.19957546008,4699.209793352136,3289.0752597512765,2010.4815340628709
57,0,1305.7364080566324,6202.636386105548,7625.455585628043,6373.36904706681,4726.564470731033,3283.2101239256426,2004.4802327339787
58,0,1167.4955442916,6122.687495756623,7640.435645531369,6417.652099394424,4754.655311966397,3277.3670362750627,1998.4289946512995
59,0,1025.0728154185038,6042.71943169394,7649.197969578424,6463.068633140888,4783.529154352539,3271.5466766786676,1992.328693891622
60,0,862.3952881313431,5955.654930958687,7650.192137537185,6509.6388102898,4813.216442458439,3266.2586362877614,1986.1813362368505
61,0,693.6154013441525,5865.824895294993,7648.5178070378815,6557.38305896279,4843.730230014852,3261.2500627539644,1979.9867409434437
62,0,520.5576150125065,5774.893210505228,7645.273080936451,6606.322078053427,4875.08375738939,3257.0623140277116,1973.7485700047928
63,0,345.55238392372746,5678.892315476211,7634.985521940551,6656.477583137305,4907.290456329767,3253.6564567893197,1967.4680506056493
64,0,168.63890638551982,5577.782561098928,7618.156730688707,6707.869398707594,4940.363954558212,3253.136521401311,1961.1432381359984
65,0,0,5473.970543873144,7603.053401260323,6760.519754793247,4974.318080208327,3254.340442337025,1954.7750714279734
66,0,0,5364.494267896598,7589.419598815099,6814.450478725493,5009.166866152493,3257.5970971356455,1948.3645015430307
67,0,0,5236.625376629315,7565.234346488981,6869.683690981614,5044.924554191339,3262.656143148903,1941.912492301067
68,0,0,5105.692409361767,8154.635545497776,6926.241809499903,5081.605599118375,3268.1966945809772,1935.4200207890685
69,0,0,4976.640131344255,8178.388992599937,6984.147554048127,5119.224672708051,3274.225669971211,1928.888077856201
70,0,0,4844.751078845055,8187.7976309597625,7043.4239505571695,5157.796667607883,3280.750081774271,1922.3176685924225
71,0,0,4705.493408365218,8200.942910723792,7103.249525096626,5197.336701152668,3287.777034624096,1915.7098127947067
72,0,0,4566.530970112186,8207.808493797393,7165.710644940634,5237.860119110878,3295.7355868619093,1909.0655454233088
73,0,0,4430.70353528614,8206.79902835504,7229.579133420434,5279.38249937304,3307.587488258207,1902.3859170502658
74,0,0,4292.437086860058,8198.593299200853,7294.749639624463,5321.919655591494,3320.052393100178,1895.6719943022629
75,0,0,4152.4651300921905,8191.6169043984655,7360.485621815478,5365.487640780613,3333.138970183817,1888.924860299857
76,0,0,4012.381787241515,8184.495105196252,7427.979202248338,5410.102750886159,3346.856034931186,1882.145615094968
77,0,0,3874.8281439978286,8175.081388185372,7494.959836104144,5455.781528332158,3361.212554148586,1875.3353761083622
78,0,0,3738.8803438902005,8161.886123902136,7559.030325179124,5502.540765553248,3376.2176504185886,1868.495278568913
79,0,0,3603.0853220088825,8147.802508651789,7626.931884477967,5550.3975085202455,3396.22089673991,1861.6264759561516
80,0,0,3466.550893843039,8135.677398263352,7693.989238456677,5599.369060266223,3417.2491819956604,1854.7301404476907
81,0,0,3329.250072449449,8116.270495311173,7767.556844267263,5649.472984420236,3438.9531799430442,1847.807463372957
82,0,0,3192.4534464171857,8072.474821755496,7838.828810534456,5700.727108755415,3461.3425911373597,1840.8596556746306
