C,eta(B=10°),eta(B=20°),eta(B=30°),eta(B=40°),eta(B=50°),eta(B=60°),eta(B=70°),eta(B=80°)
117,0,0,0,0.9063844962867857,0.7362197375008138,0.46960746897242095,0.2786905754089407,0.10673336329338072
118,0,0,0,0.9041247325330459,0.7436179167742833,0.47523617631232096,0.28238307914847877,0.10835157055950807
119,0,0,0,0.9015514683579583,0.7509017882020634,0.4808958016960644,0.2861083784632122,0.11000419538267443
120,0,0,0,0.8984391095140595,0.7579285561953333,0.4866047389375189,0.28986874037820626,0.11169174149981237
121,0,0,0,0.8943186699968033,0.7649011804016537,0.49237439107676334,0.29347782213911505,0.11341476154865995
122,0,0,0,0.8894540628810056,0.7717899146548236,0.49781248276312573,0.2969645102605354,0.115173779235956
123,0,0,0,0.8835649623726902,0.7786737504278965,0.5033809001819096,0.3004498766643284,0.11696931609750118
124,0,0,0,0.8767494637524349,0.784521977612839,0.5089936873189421,0.30395555697745485,0.11880709220121802
125,0,0,0,0.8680210621686182,0.791697644556779,0.5146043705343866,0.3075052823858743,0.12068520304090602
126,0,0,0,0.859167748165667,0.7986155294924613,0.520195177082952,0.3110519214963056,0.12260322196506747
127,0,0,0,0.8498679686406204,0.805333137359262,0.5257077204328209,0.31460855600713994,0.12456165131697676
128,0,0,0,0.8386808371422625,0.8119863404243509,0.5311974172154886,0.3182842492891387,0.12656099027214018
129,0,0,0,0.8256143422305888,0.8184903424337013,0.5368414451667565,0.3220738767417643,0.1286017346931365
130,0,0,0,0.8105003676426493,0.824753502812952,0.5424022248248007,0.3258709271385474,0.13068438609756206
131,0,0,0,0.792880373538342,0.8308396413823619,0.547926642121592,0.3296326476490272,0.13280941650626021
132,0,0,0,0.7730668532228602,0.8368021591969925,0.5534240248070462,0.3333927926201656,0.13497731989094638
133,0,0,0,0.7506755456632795,0.8428197631144926,0.5589190541385988,0.3371699909465381,0.13718857858879938
134,0,0,0,0.7245672007348745,0.8486952679648128,0.564432735273955,0.34096421572561564,0.13944366844102196
135,0,0,0,0.692986634349808,0.8541373566215881,0.5700179159753633,0.34478811987787583,0.14174305353709699
136,0,0,0,0.6552511366455143,0.8593868722585541,0.5756185843230224,0.3486438954691908,0.14408722217780615
137,0,0,0,0.6094781067030001,0.8644785329846165,0.5812669306808408,0.3525269559931908,0.1464766426559353
138,0,0,0,0.552506213683096,0.8693511115435033,0.5869762041693369,0.356442734052465,0.14872367084477708
139,0,0,0,0.4788139947123504,0.8725608851257027,0.5927644599150563,0.36041897675404067,0.15100815662370817
140,0,0,0,0.3807603490983104,0.8780983337868837,0.5987083013409991,0.36451040837205784,0.15336069826835436
141,0,0,0,0.24971940153575592,0.8830970952408594,0.604282420821047,0.36861319186837926,0.15574297769775464
142,0,0,0,0.058510194808403825,0.8878932157050063,0.6101355111092089,0.37274298927128446,0.1581462859150502
143,0,0,0,0,0.8923552298305828,0.615916134819239,0.3769111603022361,0.1605756477678439
144,0,0,0,0,0.8965505985658223,0.6216608258310778,0.3811191931715232,0.16302843278598855
145,0,0,0,0,0.900562087990333,0.6274396907152057,0.38537111837601834,0.16550357738021396
146,0,0,0,0,0.9043981409803761,0.6331648941367486,0.38966494574801436,0.16801050283985683
147,0,0,0,0,0.9080432481950188,0.6388897845194264,0.3940050474570985,0.17057860064474553
148,0,0,0,0,0.9112920510497602,0.6446109635868286,0.3981846788389264,0.17324145833682192
149,0,0,0,0,0.9141443772802677,0.6503903614349129,0.4023334523643908,0.17591487744044124
150,0,0,0,0,0.9167931522125367,0.6562071198966851,0.4064730512131006,0.17861572468872616
151,0,0,0,0,0.9189207758354258,0.6619574489457003,0.4106081517652204,0.18111790784370738
152,0,0,0,0,0.920554718427129,0.6676197020140108,0.4147594080039864,0.18374441653524248
153,0,0,0,0,0.9219235054268633,0.6732951452649447,0.4189322569002605,0.186375119207373
154,0,0,0,0,0.9228408931654272,0.6789203568465803,0.4231305124002791,0.18901361908821918
155,0,0,0,0,0.9235309038295991,0.6844877846790722,0.4273428602178503,0.19167636667520552
