C,T(B=10°),T(B=20°),T(B=30°),T(B=40°),T(B=50°),T(B=60°),T(B=70°),T(B=80°)
278,0,0,0,0,0,9190.414507425347,19830.573214110198,4455.616229864996
279,0,0,0,0,0,8992.112944439665,19749.70452376653,4447.546835794365
280,0,0,0,0,0,8791.532493722898,19674.551852234697,4439.898046165163
281,0,0,0,0,0,8595.64471453695,19602.47850064694,4432.731741068558
282,0,0,0,0,0,8405.231322196858,19530.811841217095,4426.108758041312
283,0,0,0,0,0,8213.962789132045,19418.997692382287,4420.088859150333
284,0,0,0,0,0,8027.996233917461,19330.40228543654,4414.730697593271
285,0,0,0,0,0,7842.67261157539,19237.64493528922,4410.09178384998
286,0,0,0,0,0,7657.605729997595,19143.351452060164,4406.228451417891
287,0,0,0,0,0,7478.077164513,19051.12799978592,4403.195822159116
288,0,0,0,0,0,7296.972053717568,18958.122544872545,4401.047771302076
289,0,0,0,0,0,7114.285015085307,18863.011987274953,4399.8368921343335
290,0,0,0,0,0,6930.829633510382,18767.246194308285,4399.614460427094
291,0,0,0,0,0,6743.921169642048,18673.963618333117,4400.430398636145
292,0,0,0,0,0,6554.057093629546,18584.38257256686,4402.333239927772
293,0,0,0,0,0,6363.299983316338,18494.07205620909,4405.37009207456
294,0,0,0,0,0,6167.831503825871,18399.55993258265,4409.586601274801
295,0,0,0,0,0,5966.587473930522,18298.52721222025,4415.026915952583
296,0,0,0,0,0,5758.286516380299,18200.915330643682,4421.733650586756
297,0,0,0,0,0,5541.630158388557,18100.476123044853,4429.7478496367785
298,0,0,0,0,0,5315.061328168805,17998.20727657581,4439.108951622561
299,0,0,0,0,0,5075.423698379783,17897.04580797975,4449.854753420406
300,0,0,0,0,0,4819.370212817337,17795.23350740772,4462.021374844947
301,0,0,0,0,0,4542.746042936046,17695.166171114008,4475.64322358484
302,0,0,0,0,0,4240.367785253523,17592.93319382978,4490.752960558392
303,0,0,0,0,0,3900.805639957904,17487.678068454035,4507.381465767321
304,0,0,0,0,0,3509.5876636396238,17379.643276301158,4464.417893304009
305,0,0,0,0,0,3045.7019975076714,17268.793394306176,4411.901391267613
306,0,0,0,0,0,2476.210251310734,17157.57653763206,4409.9654102679515
307,0,0,0,0,0,1741.36398742126,17045.29912246361,4408.798106247303
308,0,0,0,0,0,752.610936765937,16932.141528239987,4408.248512459085
309,0,0,0,0,0,0,16818.41936908686,4345.8013610865255
310,0,0,0,0,0,0,16705.118164987667,4334.00330407026
311,0,0,0,0,0,0,16591.121087101666,4321.568672389389
312,0,0,0,0,0,0,16476.01054784167,4308.760207013199
313,0,0,0,0,0,0,16359.467843595608,4297.762687484003
314,0,0,0,0,0,0,16243.085548840048,4288.653635345031
315,0,0,0,0,0,0,16128.176404742522,4281.00012655938
316,0,0,0,0,0,0,16014.147364653285,4269.558042357816
317,0,0,0,0,0,0,15899.621568968048,4195.1407696882525
318,0,0,0,0,0,0,15784.754823135534,4170.537952959201
319,0,0,0,0,0,0,15669.47930835236,4149.819068719664
320,0,0,0,0,0,0,15552.93857149995,4131.03771394233
321,0,0,0,0,0,0,15436.68049896001,4114.757571156336
322,0,0,0,0,0,0,15320.737295849707,4092.934546240958
323,0,0,0,0,0,0,15205.556347745842,4069.7399476544174
324,0,0,0,0,0,0,15090.95074207717,4042.070356385096
325,0,0,0,0,0,0,14978.618691417903,4016.0300268343053
326,0,0,0,0,0,0,14867.583300813876,3993.471104408794
327,0,0,0,0,0,0,14755.96427830484,3973.5724841432616
328,0,0,0,0,0,0,14642.992672463832,3951.9417954069136
329,0,0,0,0,0,0,14529.843657873163,3926.21250879273
330,0,0,0,0,0,0,14416.694595037394,3897.9866741978944
331,0,0,0,0,0,0,14302.599682148828,3869.9635657446206
332,0,0,0,0,0,0,14188.730227211396,3783.958407524312
333,0,0,0,0,0,0,14075.081141962264,3749.689452828729
334,0,0,0,0,0,0,13961.996453690894,3719.384100143554
335,0,0,0,0,0,0,13849.072866422388,3685.3427646886666
336,0,0,0,0,0,0,13735.98736822706,3651.433448450727
337,0,0,0,0,0,0,13621.327395903627,3612.3546139142313
338,0,0,0,0,0,0,13506.139070135614,3570.3096270396554
339,0,0,0,0,0,0,13391.210617277571,3529.890858722597
340,0,0,0,0,0,0,13276.808040120568,3490.1546464022686
341,0,0,0,0,0,0,13162.640745201248,3464.179516922193
342,0,0,0,0,0,0,13048.392209381007,3444.960996755248
343,0,0,0,0,0,0,12936.08733003272,3426.436823017869
344,0,0,0,0,0,0,12824.431251255059,3409.473135848245
345,0,0,0,0,0,0,12712.987224621578,3389.28749755912
346,0,0,0,0,0,0,12601.644774239714,3371.6784792551603
347,0,0,0,0,0,0,12490.723894720579,3353.5313674693516
348,0,0,0,0,0,0,12378.698214699869,3320.693022967993
349,0,0,0,0,0,0,12265.401791349941,3289.948048958672
350,0,0,0,0,0,0,12152.560362014387,3260.6073852315044
351,0,0,0,0,0,0,12040.292171892714,3239.4576004211026
352,0,0,0,0,0,0,11928.54839170354,3227.6117465860643
353,0,0,0,0,0,0,11817.218414747429,3218.5666772908694
354,0,0,0,0,0,0,11706.202524474666,3210.9701007988588
355,0,0,0,0,0,0,11595.910464459128,3195.0984039598943
356,0,0,0,0,0,0,11485.108221671488,3175.4460489777493
357,0,0,0,0,0,0,11374.798896500037,3150.0241255980577
358,0,0,0,0,0,0,11264.516380241355,3125.8462953606136
359,0,0,0,0,0,0,11154.781733084365,3098.6573422131128
360,0,0,0,0,0,0,11044.712721745176,3070.347732084259
361,0,0,0,0,0,0,10935.221406610812,3043.6333966838106
362,0,0,0,0,0,0,10826.453322079045,2984.952603319164
363,0,0,0,0,0,0,10718.329293816336,2918.9454150933316
364,0,0,0,0,0,0,10610.762843011238,2887.9138044060687
365,0,0,0,0,0,0,10503.62431022354,2870.2398735276684
366,0,0,0,0,0,0,10397.355559750975,2855.268190247509
367,0,0,0,0,0,0,10292.32537533205,2838.0042694815575
368,0,0,0,0,0,0,10188.01686403626,2816.3530094746943
369,0,0,0,0,0,0,10084.167305859419,2793.399257406897
370,0,0,0,0,0,0,9981.973314924762,2765.6689728794845
371,0,0,0,0,0,0,9881.402222745752,2740.7144666674476
372,0,0,0,0,0,0,9780.923257453214,2718.6274928816583
373,0,0,0,0,0,0,9681.348821937445,2699.458232655062
374,0,0,0,0,0,0,9582.67626366465,2680.41182591778
375,0,0,0,0,0,0,9484.332744052075,2665.0988201808427
376,0,0,0,0,0,0,9386.868833196228,2651.413384798697
377,0,0,0,0,0,0,9290.38039587785,2635.6124269545912
378,0,0,0,0,0,0,9193.164239133906,2621.152103192871
379,0,0,0,0,0,0,9090.601850140047,2609.6527135803562
380,0,0,0,0,0,0,8988.995526974437,2597.3744782965064
381,0,0,0,0,0,0,8888.532057964394,2586.8559985620254
382,0,0,0,0,0,0,8788.46519145479,2579.4299146894487
383,0,0,0,0,0,0,8687.676549279679,2574.096728773476
384,0,0,0,0,0,0,8584.49421145339,2569.624397862973
385,0,0,0,0,0,0,8479.693993827856,2563.6794722577047
386,0,0,0,0,0,0,8376.022298683629,2556.880309123296
387,0,0,0,0,0,0,8274.838179660072,2552.183442327818
388,0,0,0,0,0,0,8174.884198915112,2551.165082822147
389,0,0,0,0,0,0,8075.813615232788,2553.4597649665166
390,0,0,0,0,0,0,7976.960944218051,2559.9795363914486
391,0,0,0,0,0,0,7878.295925509228,2577.6021425372764
392,0,0,0,0,0,0,7781.13939766686,2597.43170114074
393,0,0,0,0,0,0,7686.26661040158,2620.869554937776
394,0,0,0,0,0,0,7592.968432912067,2647.3404408572837
395,0,0,0,0,0,0,7500.689818422307,2677.7573184086627
396,0,0,0,0,0,0,7405.143285776793,2705.8680054489555
397,0,0,0,0,0,0,7308.033551799619,2732.5879799909585
398,0,0,0,0,0,0,7212.264795467683,2757.7634302400816
399,0,0,0,0,0,0,7119.178051914601,2788.302151876238
400,0,0,0,0,0,0,7027.94422557751,2821.1846286121745
