J,Ct(B=10°),Ct(B=20°),Ct(B=30°),Ct(B=40°),Ct(B=50°),Ct(B=60°),Ct(B=70°),Ct(B=80°)
0.6681818181818181,0.0,0.0758253462872861,0.21329410463765233,0.22749717830499622,0.18957406352933456,0.14179769146689672,0.10427939590899607,0.06421668975369367
0.6818181818181818,0.0,0.07142272734804948,0.21102711958518977,0.22918714959646166,0.19071350467087614,0.142490846249887,0.10409237228484815,0.06404040359468835
0.6954545454545453,0.0,0.06707242522659587,0.20863448912706234,0.2307526676092791,0.1918852646895771,0.14320652305601575,0.10390564119109738,0.06386236015280079
0.709090909090909,0.0,0.06272411428497682,0.20620412425425513,0.2326111533667068,0.1930852128795308,0.1439443465294134,0.10371926593176503,0.06368258540889328
0.7227272727272727,0.0,0.058389823623778876,0.20392473810340966,0.23427234442418846,0.1943169945859495,0.14470535573463766,0.103533383702375,0.06350110539887459
0.7363636363636362,0.0,0.053987768076294324,0.2015578130709554,0.23555194266002893,0.19558246081986885,0.1454899675516231,0.10334803240154752,0.06331794624827278
0.7499999999999999,0.0,0.049552305443350854,0.19913523940911487,0.23682365251239315,0.1968773164211402,0.14629758775524868,0.10316319928151592,0.0631332532653902
0.7636363636363636,0.0,0.04519408111242053,0.1967600389530153,0.237674230754198,0.1981946757467003,0.14712938354577138,0.10297893405130434,0.06294694677289991
0.7772727272727272,0.0,0.04088180805683943,0.19420075033408818,0.23874834895779273,0.19954628549063644,0.14798584175828705,0.10279530023702806,0.06275904970002578
0.7909090909090908,0.0,0.03655357119128009,0.19169759949182397,0.23921736546822245,0.2009327607656293,0.1488653488107468,0.10261235673762313,0.06256958913794303
0.8045454545454545,0.0,0.03209440268774805,0.18919384833231287,0.23949170847314535,0.20235472465035645,0.14976937115017944,0.10243012483968919,0.06237859245346112
0.8181818181818181,0.0,0.027001068838220805,0.18646791208234595,0.23952283526367946,0.20381280840418883,0.15069886197741295,0.10226455953039404,0.06218612244638431
0.8318181818181817,0.0,0.02171667384631081,0.1836553886257871,0.23947041300014,0.20530765161911627,0.15165422999677078,0.10210774415741075,0.0619921734577429
0.8454545454545453,0.0,0.016298340436980748,0.1808083732091051,0.23936882261110187,0.20683990236483235,0.15263588975606202,0.10197662830695227,0.061796860142309465
0.859090909090909,0.0,0.010819033723796116,0.17780264392129094,0.23904672543310426,0.2084102405427229,0.15364426179508986,0.10186999300059962,0.061600220922487764
0.8727272727272726,0.0,0.005279980981788719,0.17463695937299967,0.23851982627524862,0.21001928684553986,0.1546797727894994,0.10185371414170943,0.061402194913727996
0.8863636363636362,0.0,0.0,0.17138666862822804,0.23804695027140846,0.21166773728188898,0.15574285568969348,0.10189140816962025,0.061202811510289855
0.8999999999999999,0.0,0.0,0.16795903340749319,0.2376200842583208,0.2133562752521566,0.1568339498563206,0.10199337203886914,0.06100210048932564
0.9136363636363635,0.0,0.0,0.16395553665502824,0.23686285880508087,0.21508559333495259,0.15795350119144508,0.10215176767430412,0.060800092027446656
0.9272727272727271,0.0,0.0,0.15985610555766686,0.2553166497369053,0.21685639342220908,0.15910196226580792,0.1023252389498062,0.06059681671664862
0.9409090909090908,0.0,0.0,0.15581555769007535,0.2560603556327715,0.2186693868559544,0.16027979244369062,0.10251400248060932,0.060392305579812705
0.9545454545454545,0.0,0.0,0.15168619214906576,0.2563549343433974,0.22052529456399672,0.16148745800477524,0.10271827782237869,0.06018659008569053
0.968181818181818,0.0,0.0,0.1473261196873715,0.25676650501022624,0.22239839670017159,0.16272543226356515,0.10293828741685615,0.05997970216350144
0.9818181818181817,0.0,0.0,0.14297529076606869,0.2569814622157398,0.22435401614734504,0.1639941956866823,0.10318746481819772,0.05977167421721779
0.9954545454545454,0.0,0.0,0.13872261688399798,0.25694985647035384,0.22635369944544484,0.1652942360083482,0.10355854059965132,0.0595625391396073
1.009090909090909,0.0,0.0,0.13439357897835444,0.2566929401109891,0.228394148121886,0.16662604834434241,0.10394880914393942,0.0593523303260989
1.0227272727272725,0.0,0.0,0.13001114264999866,0.25647451345804434,0.23045230150550852,0.16799013530472343,0.10435854186576082,0.059141081688534554
1.0363636363636362,0.0,0.0,0.12562521889153871,0.25625153428230274,0.2325654842147444,0.16938700710558277,0.10478801477058686,0.05892882766886682
1.0499999999999998,0.0,0.0,0.12131849848004547,0.2559567965622196,0.23466260688048518,0.1708171816800957,0.10523750860363668,0.05871560325285625
1.0636363636363635,0.0,0.0,0.11706205603465064,0.2555436609106761,0.23666861469363143,0.1722811847891167,0.10570730898738918,0.058501443983824286
1.0772727272727272,0.0,0.0,0.11281039698204838,0.2551027115338658,0.23879457097155046,0.17377955013156293,0.10633359839126592,0.05828638597650935
1.0909090909090908,0.0,0.0,0.1085355875710633,0.25472308174602387,0.24089409569740022,0.1753128194548135,0.10699198113703735,0.05807046593107531
1.1045454545454545,0.0,0.0,0.10423678285701439,0.25411546348817843,0.24319745242498497,0.1768815426653483,0.10767152003376734,0.05785372114731765
