C,eta(B=10°),eta(B=20°),eta(B=30°),eta(B=40°),eta(B=50°),eta(B=60°),eta(B=70°),eta(B=80°)
60,0,0.7815501334829542,0.7972946456610487,0.6182624575186059,0.3550509849198099,0.2059377733721444,0.12170096282626691,0.061132993280052915
61,0,0.7659135929580224,0.8031844288737775,0.6297706214757297,0.3627044526037988,0.21036767865184233,0.12378430520735939,0.06193887380577936
62,0,0.7456016955108822,0.8087417237137967,0.6415340583060167,0.37037416172212806,0.21487265448539733,0.12588168318767254,0.06274725046999688
63,0,0.7203249485383965,0.8139647750584678,0.64953464966338,0.3780851509891301,0.21945524831424382,0.1279939345125254,0.0635574508597189
64,0,0.6882785285484888,0.8189685530339095,0.6594760985930223,0.38621019529085965,0.22411803988271653,0.1301219155830896,0.06436346984287243
65,0,0.6458654476153365,0.8235794844350691,0.6698157875533335,0.39418877207128444,0.22886364164141867,0.13226649691519313,0.06516550453423313
66,0,0.5887264417269131,0.8279564404397977,0.6800603616386858,0.4022332057687224,0.23365910066817078,0.13443662134524356,0.06596377936019801
67,0,0.510899425448384,0.8321884012927188,0.6901540816290209,0.4102975688204411,0.2385119336743374,0.13664127320344924,0.06675852904997209
68,0,0.40119557390668337,0.836208674552287,0.7001159767486631,0.41784550634908135,0.24349976272488963,0.13886863446971426,0.06754998783230007
69,0,0.24390475358871874,0.8399989578147936,0.7100242588014816,0.4257553976273865,0.24851748026303358,0.14111974147990497,0.06833840679498328
70,0,0.0009291114161370463,0.8436644962670925,0.7195934662620045,0.4336719544675825,0.253657876687078,0.1433956438335195,0.06912404140249122
71,0,0,0.8471664386503684,0.7291805248610034,0.441676116279148,0.258833863041313,0.145697404318549,0.0699071548323642
72,0,0,0.8502428611540571,0.7386286379686721,0.44971285193545496,0.26389313338657694,0.1480260988348302,0.07068801794722138
73,0,0,0.8528296244186752,0.7479513457184532,0.4577615021203202,0.26910070102194816,0.1503828163156476,0.07146690926290578
74,0,0,0.8551381841126624,0.7574537230614519,0.4658773879541506,0.27433761348708496,0.15276865867209882,0.07224411491301558
75,0,0,0.8570965435775885,0.7606102189456817,0.4740907970534698,0.27965341418499606,0.1551847406539112,0.0730199286100702
76,0,0,0.8589639152872391,0.7669914184079041,0.4824318524375288,0.28499528192204965,0.15763218979824417,0.07379465160355066
77,0,0,0.8604705572594458,0.7735190602631943,0.49069444323825384,0.29030369152186586,0.16012411803743928,0.07457410788945794
78,0,0,0.8614848593481781,0.7801264207348859,0.49895053401416023,0.2956414777002323,0.1626561470999881,0.07536918729914277
79,0,0,0.8620913372342885,0.7863563403632144,0.5077921011524422,0.3010021041816913,0.16522648655622593,0.07616682169796121
80,0,0,0.8620966346498223,0.7922377283196665,0.5164564298318067,0.3063422452905678,0.16783638300242837,0.07696741263514273
81,0,0,0.8614045575865423,0.7981188549227524,0.5244472818387801,0.3118479907739948,0.1704870923491801,0.07777136929728747
82,0,0,0.8602835104750414,0.8037410422522246,0.5326911119665008,0.31780636470530166,0.17317988776675397,0.07857910760512182
83,0,0,0.8584980780673519,0.8088793418530864,0.540828388470879,0.32335837394274175,0.17591602877497867,0.07939105016941435
84,0,0,0.8566284219560232,0.8139686837082236,0.5489441901253694,0.32890933941188916,0.17869680552020373,0.08020762623476295
85,0,0,0.8539865321870608,0.8186372572221529,0.5571643564397538,0.3344270969675905,0.18152351019662175,0.0810292716288448
86,0,0,0.8507555897254814,0.8231843771736798,0.5652600273648116,0.34000936865416836,0.18439744380992107,0.08185642870766514
87,0,0,0.8465454787973213,0.8277402445631246,0.5734402488040609,0.34562124885368967,0.1873190803889163,0.08268954629893001
88,0,0,0.8414029525732517,0.8318180057462753,0.5814930984065321,0.3512565993199409,0.19029032426234752,0.08352907964367512
89,0,0,0.8350090179060359,0.8357560146040673,0.5895417049572811,0.3569297512687919,0.19331584492929965,0.08437549033628182
