C,W(B=10°),W(B=20°),W(B=30°),W(B=40°),W(B=50°),W(B=60°),W(B=70°),W(B=80°)
268,0,0,0,0,0,0,4822094.179404021,5743461.600779778
269,0,0,0,0,0,0,4823505.200170796,5758653.604123566
270,0,0,0,0,0,0,4824671.026794019,5773644.8970864
271,0,0,0,0,0,0,4823943.298383176,5787852.850906526
272,0,0,0,0,0,0,4821850.771609761,5800992.754265553
273,0,0,0,0,0,0,4819591.512164343,5813845.2403111765
274,0,0,0,0,0,0,4816262.543757558,5826260.673084904
275,0,0,0,0,0,0,4812380.165659874,5838637.617789285
276,0,0,0,0,0,0,4808174.13324278,5850768.741923347
277,0,0,0,0,0,0,4803429.074730897,5862410.424224247
278,0,0,0,0,0,0,4798420.271357046,5873551.372965699
279,0,0,0,0,0,0,4791049.828647278,5889047.369224706
280,0,0,0,0,0,0,4782400.974944844,5903528.07170034
281,0,0,0,0,0,0,4773506.000399061,5917693.480397525
282,0,0,0,0,0,0,4764455.856651041,5931381.001467016
283,0,0,0,0,0,0,4755981.940406917,5944395.879287883
284,0,0,0,0,0,0,4747492.8075892115,5956385.546514103
285,0,0,0,0,0,0,4739293.084799046,5968063.667289893
286,0,0,0,0,0,0,4730697.106162883,5979677.345452239
287,0,0,0,0,0,0,4721860.759971317,5991520.013450782
288,0,0,0,0,0,0,4712508.178476727,6003085.298643252
289,0,0,0,0,0,0,4702522.075912866,6013997.035751708
290,0,0,0,0,0,0,4692027.396484445,6023546.550718013
291,0,0,0,0,0,0,4681131.823503998,6032035.596469022
292,0,0,0,0,0,0,4669875.500833334,6040713.9501506295
293,0,0,0,0,0,0,4658937.077776579,6049967.379127643
294,0,0,0,0,0,0,4648307.837165735,6059704.817430481
295,0,0,0,0,0,0,4638074.901036565,6069327.697632561
296,0,0,0,0,0,0,4627907.653362979,6077331.3452592585
297,0,0,0,0,0,0,4617218.985455566,6083858.383439376
298,0,0,0,0,0,0,4605279.779970486,6089994.918861844
299,0,0,0,0,0,0,4591529.55812859,6095665.63262738
300,0,0,0,0,0,0,4577571.400323768,6100921.165669904
301,0,0,0,0,0,0,4563958.284773955,6105771.856383544
302,0,0,0,0,0,0,4551049.642451184,6111585.048176952
303,0,0,0,0,0,0,4537930.214594801,6117761.334276773
304,0,0,0,0,0,0,4524555.175562778,6126370.367569275
305,0,0,0,0,0,0,4510879.902538006,6141424.553713748
306,0,0,0,0,0,0,4497034.7029524455,6153464.843452241
307,0,0,0,0,0,0,4482857.389721988,6165404.334678944
308,0,0,0,0,0,0,4468530.24142043,6177396.675211173
309,0,0,0,0,0,0,4453997.934788499,6186643.226587151
310,0,0,0,0,0,0,4439150.279789666,6195152.322216381
311,0,0,0,0,0,0,4423948.535598537,6203353.868893791
312,0,0,0,0,0,0,4408492.146410008,6210769.250098284
313,0,0,0,0,0,0,4392823.099095709,6217663.633504324
314,0,0,0,0,0,0,4376906.231498679,6224442.850997732
315,0,0,0,0,0,0,4360729.891257275,6231702.915923921
316,0,0,0,0,0,0,4344106.653629195,6240633.700808786
317,0,0,0,0,0,0,4326979.5580243645,6248902.747359446
318,0,0,0,0,0,0,4309751.832443106,6256538.976962493
319,0,0,0,0,0,0,4292501.318156712,6262736.804219834
320,0,0,0,0,0,0,4275879.061354279,6268920.144331334
321,0,0,0,0,0,0,4258910.3391665965,6274999.498817687
322,0,0,0,0,0,0,4241594.907045202,6280435.568648104
323,0,0,0,0,0,0,4223374.441023939,6285284.391174143
324,0,0,0,0,0,0,4204957.812294699,6289026.061823004
325,0,0,0,0,0,0,4186004.350025337,6291981.727421127
326,0,0,0,0,0,0,4167040.2951812306,6294634.408050176
327,0,0,0,0,0,0,4147908.211865834,6297201.731763969
328,0,0,0,0,0,0,4128539.2714777803,6299405.902580156
329,0,0,0,0,0,0,4108671.8565321593,6300994.115689899
330,0,0,0,0,0,0,4088361.891334523,6301663.533960019
331,0,0,0,0,0,0,4067768.1203873754,6301172.716575847
332,0,0,0,0,0,0,4046838.1834029127,6300410.074398698
333,0,0,0,0,0,0,4025836.5770414067,6303082.546885871
334,0,0,0,0,0,0,4004585.7711333623,6304240.138030841
335,0,0,0,0,0,0,3983028.4533396,6305214.538186455
336,0,0,0,0,0,0,3960865.32492275,6305830.23513701
337,0,0,0,0,0,0,3938507.088480255,6305544.270433983
338,0,0,0,0,0,0,3915910.3509694324,6304644.425977335
339,0,0,0,0,0,0,3892996.089456865,6303551.342193062
340,0,0,0,0,0,0,3869693.8508682465,6303128.235751603
341,0,0,0,0,0,0,3846114.4603692517,6301885.091940969
342,0,0,0,0,0,0,3821156.6090116003,6300276.803331005
343,0,0,0,0,0,0,3794430.2302026283,6296892.387112726
344,0,0,0,0,0,0,3767359.233131626,6293394.718452524
345,0,0,0,0,0,0,3740163.5290929764,6291141.019896553
346,0,0,0,0,0,0,3712738.7775333948,6288836.692855281
347,0,0,0,0,0,0,3685104.2026438927,6286567.676213069
348,0,0,0,0,0,0,3657329.7729015048,6282804.258444795
349,0,0,0,0,0,0,3628796.5247295643,6278743.729958931
350,0,0,0,0,0,0,3599270.5258358996,6274117.537672399
351,0,0,0,0,0,0,3569878.9204821913,6269306.11379651
352,0,0,0,0,0,0,3540267.8911567316,6264060.715376919
353,0,0,0,0,0,0,3510346.834422941,6258684.024027486
354,0,0,0,0,0,0,3480162.0833129426,6253165.45814237
355,0,0,0,0,0,0,3448709.8096741247,6247580.839262445
356,0,0,0,0,0,0,3415169.2561079822,6239803.382428197
357,0,0,0,0,0,0,3381018.0480041173,6231765.316365508
358,0,0,0,0,0,0,3346856.050201462,6223684.516091193
359,0,0,0,0,0,0,3312790.7458736347,6215021.614803399
360,0,0,0,0,0,0,3278595.0971338837,6205545.721530341
361,0,0,0,0,0,0,3244334.287976487,6195999.77949359
362,0,0,0,0,0,0,3209981.57027549,6186412.378162112
363,0,0,0,0,0,0,3175495.819165788,6176739.722731435
364,0,0,0,0,0,0,3141411.4361774847,6167221.441517947
365,0,0,0,0,0,0,3107394.5521955155,6157917.740272634
366,0,0,0,0,0,0,3073388.112032855,6148514.193493361
367,0,0,0,0,0,0,3039999.873077344,6140749.47269122
368,0,0,0,0,0,0,3006616.3656773227,6165631.098822581
369,0,0,0,0,0,0,2972873.4109800933,6189789.071679948
370,0,0,0,0,0,0,2939072.018752957,6213239.688943533
371,0,0,0,0,0,0,2905247.4827752556,6222860.946529284
372,0,0,0,0,0,0,2871294.5288095726,6213977.761029375
373,0,0,0,0,0,0,2837287.449958576,6205051.46219388
374,0,0,0,0,0,0,2803159.650609532,6196214.211492148
375,0,0,0,0,0,0,2769262.093751856,6186929.625786338
376,0,0,0,0,0,0,2735669.7758922395,6176333.558902096
377,0,0,0,0,0,0,2703210.8327729255,6165233.304727156
378,0,0,0,0,0,0,2670836.97016546,6154126.618071147
379,0,0,0,0,0,0,2638546.464220054,6142839.471430762
380,0,0,0,0,0,0,2606048.7788713044,6131220.974277614
381,0,0,0,0,0,0,2573244.5296068676,6119497.514685688
382,0,0,0,0,0,0,2540341.2364082374,6107879.094024915
383,0,0,0,0,0,0,2507635.721383367,6096180.764787403
384,0,0,0,0,0,0,2475166.4632548722,6083790.992712696
385,0,0,0,0,0,0,2443603.0532452166,6070795.113611451
386,0,0,0,0,0,0,2412061.9640247975,6057775.887621182
387,0,0,0,0,0,0,2380002.3436396285,6044348.5916989045
388,0,0,0,0,0,0,2346895.0968776736,6031540.9569771355
389,0,0,0,0,0,0,2314047.610692787,6018797.53223927
390,0,0,0,0,0,0,2280928.1554708052,6005921.370473893
391,0,0,0,0,0,0,2247660.3344025007,5992150.448336635
392,0,0,0,0,0,0,2215034.855990961,5977920.872497006
393,0,0,0,0,0,0,2182304.0858197045,5963411.530541226
394,0,0,0,0,0,0,2149669.283934416,5949053.1495450735
395,0,0,0,0,0,0,2117356.8911772766,5934866.752120496
396,0,0,0,0,0,0,2085389.787990191,5920925.282110129
397,0,0,0,0,0,0,2053821.274129789,5906071.632085358
398,0,0,0,0,0,0,2022542.7756389729,5891268.396671091
399,0,0,0,0,0,0,1991229.6623693244,5877066.488836822
400,0,0,0,0,0,0,1960193.8426010855,5864080.764492466
