C,T(B=10°),T(B=20°),T(B=30°),T(B=40°),T(B=50°),T(B=60°),T(B=70°),T(B=80°)
242,0,0,0,0,0,3253.3564976007046,7374.590532904371,5243.3174889269385
243,0,0,0,0,0,3139.079685936752,7373.006203986447,5264.303817617594
244,0,0,0,0,0,3120.8579838647747,7368.423375000301,5285.90861442358
245,0,0,0,0,0,2995.2263178037124,7363.82537749147,5299.570806069621
246,0,0,0,0,0,2896.094709851294,7356.435085063257,5311.393359618987
247,0,0,0,0,0,2799.933462239682,7347.505521519345,5323.3185239548775
248,0,0,0,0,0,2704.942209269456,7338.502805931206,5335.145286998706
249,0,0,0,0,0,2609.7586310700153,7327.277837860867,5347.745920726762
250,0,0,0,0,0,2514.2656702109866,7315.73625172228,5360.987107212772
251,0,0,0,0,0,2417.263381968726,7302.538799677375,5374.916092117548
252,0,0,0,0,0,2318.4364345577856,7288.561774569017,5389.493169059763
253,0,0,0,0,0,2221.249279942308,7274.396687529433,5404.7266517488215
254,0,0,0,0,0,2123.599410781765,7257.418835670148,5413.200659835766
255,0,0,0,0,0,2024.9773744103295,7240.663729254771,5421.685159412841
256,0,0,0,0,0,1926.9928565918628,7222.992604958521,5430.766912170716
257,0,0,0,0,0,1828.7427401085463,7204.690192922322,5440.623326918392
258,0,0,0,0,0,1730.1002138726687,7187.400173528382,5451.141356615042
259,0,0,0,0,0,1632.5595978340461,7170.048021715149,5462.46004327769
260,0,0,0,0,0,1536.1837776431166,7169.663385010405,5474.117181233759
261,0,0,0,0,0,1440.2313845360754,7166.889791257024,5482.380298920462
262,0,0,0,0,0,1346.611981800268,7161.068852226741,5484.687881602536
263,0,0,0,0,0,1258.1376731683654,7154.8615479473665,5492.711677884364
264,0,0,0,0,0,1169.187326418844,7146.291200752795,5501.680749395246
265,0,0,0,0,0,1077.1995619899064,7137.494503977282,5510.739633753275
266,0,0,0,0,0,985.5237036889996,7127.434407864972,5518.207805163678
267,0,0,0,0,0,893.9289718178522,7115.7016414440195,5522.896645317929
268,0,0,0,0,0,804.9151784489736,7103.678901820314,5527.302494905717
269,0,0,0,0,0,716.2704904714186,7089.745087638578,5531.7998929264295
270,0,0,0,0,0,627.4939872460359,7075.238399752543,5536.6309560890995
271,0,0,0,0,0,539.0245280021319,7058.59107301331,5540.323389458769
272,0,0,0,0,0,453.308404900121,7038.199601719092,5542.7077892619345
273,0,0,0,0,0,368.8912087526386,7015.431094322858,5545.291359518906
274,0,0,0,0,0,284.35359787956753,6989.380940317355,5547.938882705289
275,0,0,0,0,0,199.3218897311251,6956.535551977641,5551.0852258565055
276,0,0,0,0,0,113.14692064236598,6905.908072805341,5554.860378357456
277,0,0,0,0,0,24.054492100910238,6775.384820325017,5558.888349458794
