C,eta(B=10°),eta(B=20°),eta(B=30°),eta(B=40°),eta(B=50°),eta(B=60°),eta(B=70°),eta(B=80°)
155,0,0,0,0,0.9331065289229954,0.8055637813384728,0.4488988400355012,0.1264287643092911
156,0,0,0,0,0.9340550383269373,0.8090260590575695,0.4555094863651187,0.12822697809942385
157,0,0,0,0,0.9350639367945268,0.8123333270862096,0.46192580107640174,0.13006886996179795
158,0,0,0,0,0.936040816437874,0.815286664532423,0.46822252761288474,0.1319550742155455
159,0,0,0,0,0.9368712033806347,0.8182697724247832,0.4746064396786129,0.13388622979672324
160,0,0,0,0,0.9377235476614404,0.8212547022996234,0.48107869355119465,0.1353784934116918
161,0,0,0,0,0.938596691882274,0.8242713931706425,0.48764044402561246,0.13673234078386945
162,0,0,0,0,0.9393986483960469,0.8271458074666307,0.49373075290026863,0.13811454284209881
163,0,0,0,0,0.940184377902891,0.8299109669030091,0.5002298547127491,0.13952582091334417
164,0,0,0,0,0.9409404448243537,0.8325669834752331,0.5068013702283353,0.14096691044788778
165,0,0,0,0,0.941666182881756,0.83520055339027,0.5134463546320374,0.14243856120228351
166,0,0,0,0,0.9423541318083709,0.8378895853420816,0.5201550435186671,0.14394153725946685
167,0,0,0,0,0.94298761038024,0.840522782116117,0.5263036003823401,0.1454766170469749
168,0,0,0,0,0.9435778329034292,0.8430468909492401,0.5328806280893149,0.14704459335365908
169,0,0,0,0,0.9440847035109785,0.8455120919288364,0.5394759329933257,0.14864627334530275
170,0,0,0,0,0.9444968016027208,0.8479331637694462,0.5461294593577134,0.15028247857958657
171,0,0,0,0,0.9448393577001009,0.8502932951029427,0.5528373698450023,0.1519540450208259
172,0,0,0,0,0.9450552803664002,0.8526001446781478,0.5595761298774418,0.15366182305496137
173,0,0,0,0,0.9452224021901293,0.8548754631834303,0.5663433557064755,0.15540667750528175
174,0,0,0,0,0.9453028427272399,0.8761155752086577,0.5724244183816721,0.15718948764939455
175,0,0,0,0,0.9453060282151036,0.8833501697836063,0.5783119064493236,0.15900886134960684
176,0,0,0,0,0.9452411144518132,0.8859847603283967,0.5845927838803818,0.160857476126666
177,0,0,0,0,0.9450811482804166,0.8884327340368829,0.5908247685244454,0.16274589842470225
178,0,0,0,0,0.944862914666515,0.8907262893137633,0.59707555464201,0.16467504043391878
179,0,0,0,0,0.9445597430665383,0.8928706151991466,0.6021830015809422,0.16664582881509216
180,0,0,0,0,0.9441862890303102,0.8948431295633612,0.6079117382739854,0.1686592047074665
181,0,0,0,0,0.9437406742353079,0.8967582764014024,0.6131476041130637,0.17071612379250725
182,0,0,0,0,0.9431898398766034,0.8985338405027148,0.6183696498042844,0.17281755635263013
183,0,0,0,0,0.9425528291361502,0.9002909719413129,0.6236814343592073,0.1749644873380241
184,0,0,0,0,0.9417953500034083,0.901965180640277,0.6291226576170639,0.17710052295998113
185,0,0,0,0,0.9409459154032782,0.9035038373247519,0.6344574671354685,0.178632066711059
186,0,0,0,0,0.9399709160900925,0.9050870981397007,0.6396530066895161,0.1801911491262156
