C,T(B=10°),T(B=20°),T(B=30°),T(B=40°),T(B=50°),T(B=60°),T(B=70°),T(B=80°)
245,0,0,0,0,0,8509.267495330148,17775.966739109674,11740.032702339207
246,0,0,0,0,0,9110.80648821501,17776.848932285666,11785.145865592473
247,0,0,0,0,0,8655.571609477676,17773.294675315025,11828.826060245981
248,0,0,0,0,0,8408.981231684726,17764.065046409054,11872.704853080877
249,0,0,0,0,0,8206.089686964608,17753.01369541911,11917.652061339846
250,0,0,0,0,0,8015.342782226965,17745.582621904385,11962.490335063147
251,0,0,0,0,0,7828.138071429256,17735.342665424876,11993.226582668503
252,0,0,0,0,0,7642.954462218585,17719.632469679364,12024.435176134255
253,0,0,0,0,0,7468.420609242206,17702.051007846512,12057.791222322103
254,0,0,0,0,0,7297.407790478872,17684.968744229707,12091.96322017066
255,0,0,0,0,0,7126.734615382775,17670.02310156728,12127.760424263146
256,0,0,0,0,0,6953.096550961062,17656.48918497742,12160.792816615978
257,0,0,0,0,0,6780.604877782647,17635.191439302107,12195.283576583404
258,0,0,0,0,0,6607.671764067403,17611.556574281705,12226.503513254711
259,0,0,0,0,0,6438.746282384362,17586.15531561876,12253.565641409179
260,0,0,0,0,0,6271.383845378357,17558.693817638654,12281.883359277772
261,0,0,0,0,0,6107.927490280845,17529.437168413406,12308.38798590273
262,0,0,0,0,0,5949.000388977849,17493.06317434612,12332.027681692985
263,0,0,0,0,0,5791.380416342214,17450.559183741432,12355.865969462175
264,0,0,0,0,0,5635.703613375057,17400.971225955716,12380.982257257063
265,0,0,0,0,0,5479.2578025442235,17346.6876913418,12401.591107917075
266,0,0,0,0,0,5317.160553522981,17239.71003370407,12422.46649173165
267,0,0,0,0,0,5156.107187826524,17187.87849408152,12443.551878952114
268,0,0,0,0,0,4995.3265971217115,17144.631477135426,12462.151620997276
269,0,0,0,0,0,4834.233553975927,17092.289783283704,12482.38268749839
270,0,0,0,0,0,4664.550985151539,17010.59567877815,12504.572714646054
271,0,0,0,0,0,4488.164950967463,16886.22537134733,12524.9123200435
272,0,0,0,0,0,4310.411736310833,16658.20697980472,12544.034174206818
273,0,0,0,0,0,4131.3176886961855,16057.826022590665,12569.360200248666
274,0,0,0,0,0,3951.23294860026,17475.838578850937,12609.448170205977
275,0,0,0,0,0,3769.8356079535242,17207.213185800774,12650.149136662587
276,0,0,0,0,0,3589.794242047829,17061.855918005615,12689.052944769439
277,0,0,0,0,0,3406.220230712648,16954.5640453847,12719.300366362497
278,0,0,0,0,0,3218.774489398315,16858.728578555514,12700.48278664222
279,0,0,0,0,0,3026.919547316324,16770.788723695536,12724.029131113792
